WaveLenght (nm)	Skylarr
877.31	0.16752177
877.32	0.167559463
877.33	0.167596795
877.34	0.167632691
877.35	0.167663231
877.36	0.16768946
877.37	0.167709691
877.38	0.167723824
877.39	0.167734175
877.4	0.16773905
877.41	0.167738277
877.42	0.167736104
877.43	0.167733222
877.44	0.167731246
877.45	0.167728504
877.46	0.167725298
877.47	0.167722442
877.48	0.167720078
877.49	0.16771719
877.5	0.167714003
877.51	0.167711607
877.52	0.167709473
877.53	0.167705978
877.54	0.167703116
877.55	0.16770066
877.56	0.167697943
877.57	0.167694985
877.58	0.167691991
877.59	0.167688998
877.6	0.16768622
877.61	0.167684361
877.62	0.167680904
877.63	0.167677727
877.64	0.167674278
877.65	0.167671526
877.66	0.16766867
877.67	0.167666309
877.68	0.167662772
877.69	0.167658968
877.7	0.167655009
877.71	0.167651683
877.72	0.167648675
877.73	0.167645461
877.74	0.167641922
877.75	0.167638748
877.76	0.16763576
877.77	0.167632038
877.78	0.167628269
877.79	0.167624987
877.8	0.167622544
877.81	0.167619864
877.82	0.167617161
877.83	0.167614511
877.84	0.167611571
877.85	0.167608073
877.86	0.167605646
877.87	0.16760198
877.88	0.167600123
877.89	0.167597042
877.9	0.167594654
877.91	0.167591399
877.92	0.167587496
877.93	0.167583852
877.94	0.167580853
877.95	0.167577173
877.96	0.167573468
877.97	0.167570459
877.98	0.167567118
877.99	0.167564369
878	0.167559913
878.01	0.167556436
878.02	0.167552619
878.03	0.167549681
878.04	0.167545435
878.05	0.167542026
878.06	0.167539146
878.07	0.167534086
878.08	0.16752778
878.09	0.167521517
878.1	0.167514866
878.11	0.167507781
878.12	0.167499153
878.13	0.167489932
878.14	0.167473529
878.15	0.167439331
878.16	0.167386794
878.17	0.167316072
878.18	0.167229871
878.19	0.167126043
878.2	0.167004468
878.21	0.166867087
878.22	0.166718908
878.23	0.166569649
878.24	0.166430489
878.25	0.166323662
878.26	0.166251621
878.27	0.166213225
878.28	0.166208652
878.29	0.166237826
878.3	0.166302866
878.31	0.166403864
878.32	0.166523315
878.33	0.166647511
878.34	0.166771893
878.35	0.166884542
878.36	0.166984085
878.37	0.16707138
878.38	0.167140771
878.39	0.167191382
878.4	0.167219415
878.41	0.167222683
878.42	0.167212232
878.43	0.167192105
878.44	0.167162486
878.45	0.167126039
878.46	0.167087182
878.47	0.167048718
878.48	0.167018614
878.49	0.166997999
878.5	0.166990001
878.51	0.166992989
878.52	0.167009084
878.53	0.167038028
878.54	0.16707756
878.55	0.167124086
878.56	0.167170737
878.57	0.167214674
878.58	0.167253058
878.59	0.167284363
878.6	0.167308461
878.61	0.167320502
878.62	0.167321321
878.63	0.167310988
878.64	0.167288905
878.65	0.167258334
878.66	0.167223345
878.67	0.167182907
878.68	0.167136914
878.69	0.167084459
878.7	0.167026804
878.71	0.166973245
878.72	0.166924618
878.73	0.166880058
878.74	0.166839155
878.75	0.166802937
878.76	0.166774622
878.77	0.166754475
878.78	0.166744923
878.79	0.166747066
878.8	0.166759754
878.81	0.166778524
878.82	0.16680339
878.83	0.166833607
878.84	0.166863785
878.85	0.166893661
878.86	0.166916336
878.87	0.166928471
878.88	0.166929363
878.89	0.166918644
878.9	0.16689625
878.91	0.166864274
878.92	0.166827714
878.93	0.166789656
878.94	0.16675838
878.95	0.166736127
878.96	0.166728403
878.97	0.166735215
878.98	0.16675599
878.99	0.16679239
879	0.166842516
879.01	0.166904114
879.02	0.166964241
879.03	0.167024194
879.04	0.16707649
879.05	0.167120868
879.06	0.167157467
879.07	0.167185824
879.08	0.167206801
879.09	0.16721903
879.1	0.167223553
879.11	0.167222088
879.12	0.167220013
879.13	0.167218345
879.14	0.167216943
879.15	0.167214409
879.16	0.167210724
879.17	0.167208017
879.18	0.167206294
879.19	0.167203384
879.2	0.167201141
879.21	0.167198087
879.22	0.167195644
879.23	0.1671924
879.24	0.167189633
879.25	0.167186408
879.26	0.167183196
879.27	0.167179831
879.28	0.167177219
879.29	0.167173377
879.3	0.167169369
879.31	0.167164758
879.32	0.167158349
879.33	0.167152277
879.34	0.167145619
879.35	0.167138549
879.36	0.167130564
879.37	0.167122451
879.38	0.167105224
879.39	0.167079793
879.4	0.167046229
879.41	0.167005778
879.42	0.166957035
879.43	0.166900413
879.44	0.166836185
879.45	0.166766824
879.46	0.166696644
879.47	0.166629491
879.48	0.166577184
879.49	0.16654413
879.5	0.16652808
879.51	0.166530698
879.52	0.16655028
879.53	0.166585901
879.54	0.166639715
879.55	0.166706558
879.56	0.166774097
879.57	0.166839569
879.58	0.166899072
879.59	0.166948783
879.6	0.166990218
879.61	0.167023119
879.62	0.167045667
879.63	0.167059594
879.64	0.167065731
879.65	0.167064098
879.66	0.167062046
879.67	0.167060425
879.68	0.167058449
879.69	0.167055942
879.7	0.167052097
879.71	0.167049903
879.72	0.167046487
879.73	0.167043782
879.74	0.167041339
879.75	0.167037921
879.76	0.167034828
879.77	0.167031531
879.78	0.167029002
879.79	0.1670246
879.8	0.167022016
879.81	0.167019433
879.82	0.167015892
879.83	0.167013235
879.84	0.167010887
879.85	0.167007944
879.86	0.167003933
879.87	0.167001509
879.88	0.166998416
879.89	0.166995383
879.9	0.166991834
879.91	0.166989179
879.92	0.166985656
879.93	0.166981805
879.94	0.166978249
879.95	0.166974482
879.96	0.166970515
879.97	0.16696737
879.98	0.166964049
879.99	0.166960484
880	0.166956026
880.01	0.166952049
880.02	0.166946727
880.03	0.166942556
880.04	0.166938179
880.05	0.166933117
880.06	0.166927907
880.07	0.166915688
880.08	0.166884694
880.09	0.16683251
880.1	0.166758866
880.11	0.166666881
880.12	0.166554327
880.13	0.166421143
880.14	0.166266432
880.15	0.166101283
880.16	0.165933087
880.17	0.165774916
880.18	0.16565618
880.19	0.165576084
880.2	0.165536436
880.21	0.165536524
880.22	0.165577263
880.23	0.165659051
880.24	0.165781762
880.25	0.165925941
880.26	0.166075186
880.27	0.166220419
880.28	0.166349717
880.29	0.16646451
880.3	0.166559766
880.31	0.166639531
880.32	0.166702365
880.33	0.166745714
880.34	0.166768952
880.35	0.166781329
880.36	0.16679141
880.37	0.166800314
880.38	0.166805594
880.39	0.16680881
880.4	0.166807391
880.41	0.166803259
880.42	0.166796029
880.43	0.16678762
880.44	0.166778524
880.45	0.166767118
880.46	0.166739899
880.47	0.166682428
880.48	0.166595883
880.49	0.166480974
880.5	0.166338846
880.51	0.16616802
880.52	0.165966779
880.53	0.165738449
880.54	0.16550222
880.55	0.165266748
880.56	0.165060159
880.57	0.164917342
880.58	0.164833745
880.59	0.164811654
880.6	0.164849647
880.61	0.164946696
880.62	0.165099087
880.63	0.165304514
880.64	0.165518591
880.65	0.165726043
880.66	0.165910778
880.67	0.166061523
880.68	0.166175898
880.69	0.16625509
880.7	0.166305765
880.71	0.166326013
880.72	0.166325169
880.73	0.166307133
880.74	0.166293594
880.75	0.166291304
880.76	0.166301543
880.77	0.166324559
880.78	0.166361517
880.79	0.166407049
880.8	0.166454543
880.81	0.166502023
880.82	0.166544052
880.83	0.166581192
880.84	0.166611836
880.85	0.166637335
880.86	0.166657144
880.87	0.166669677
880.88	0.166676447
880.89	0.166677948
880.9	0.1666787
880.91	0.166679685
880.92	0.166678677
880.93	0.166677674
880.94	0.16667566
880.95	0.166673902
880.96	0.166670904
880.97	0.16666816
880.98	0.16666443
880.99	0.166661454
881	0.166658243
881.01	0.166653577
881.02	0.166648191
881.03	0.166642632
881.04	0.166637122
881.05	0.16663001
881.06	0.166623716
881.07	0.166616337
881.08	0.166606726
881.09	0.166589983
881.1	0.166569314
881.11	0.166545218
881.12	0.166517239
881.13	0.166484946
881.14	0.166448404
881.15	0.166408301
881.16	0.166368276
881.17	0.166328718
881.18	0.166294552
881.19	0.166271354
881.2	0.166257472
881.21	0.166254095
881.22	0.166258781
881.23	0.166273109
881.24	0.166292501
881.25	0.166316402
881.26	0.166339239
881.27	0.166357677
881.28	0.166369885
881.29	0.166372481
881.3	0.16636632
881.31	0.166342215
881.32	0.166274887
881.33	0.166163732
881.34	0.166014368
881.35	0.165829447
881.36	0.165610642
881.37	0.165358046
881.38	0.165073617
881.39	0.164773769
881.4	0.164479802
881.41	0.164211531
881.42	0.164023189
881.43	0.163913999
881.44	0.163885884
881.45	0.163933181
881.46	0.164060888
881.47	0.16426413
881.48	0.164545535
881.49	0.164862557
881.5	0.165175444
881.51	0.165474465
881.52	0.165734431
881.53	0.165951312
881.54	0.166131314
881.55	0.166270859
881.56	0.166371681
881.57	0.166432742
881.58	0.1664536
881.59	0.16645575
881.6	0.166456991
881.61	0.166457761
881.62	0.166458081
881.63	0.166458323
881.64	0.166457705
881.65	0.166455762
881.66	0.166454166
881.67	0.166452805
881.68	0.166450553
881.69	0.166448951
881.7	0.16644662
881.71	0.16644376
881.72	0.166441435
881.73	0.166438315
881.74	0.166435745
881.75	0.166432531
881.76	0.166430007
881.77	0.166426562
881.78	0.16642312
881.79	0.166420289
881.8	0.166415859
881.81	0.166412613
881.82	0.166409772
881.83	0.166405807
881.84	0.166403072
881.85	0.166400268
881.86	0.166396631
881.87	0.166392803
881.88	0.166388905
881.89	0.166385172
881.9	0.166381153
881.91	0.166377322
881.92	0.166373533
881.93	0.166368744
881.94	0.166363923
881.95	0.166357659
881.96	0.166350771
881.97	0.16634309
881.98	0.166334829
881.99	0.166326022
882	0.166316288
882.01	0.166297686
882.02	0.166252472
882.03	0.166181438
882.04	0.166085009
882.05	0.165964595
882.06	0.1658186
882.07	0.165649508
882.08	0.165452803
882.09	0.165239039
882.1	0.16501433
882.11	0.164795994
882.12	0.164617779
882.14	0.164481007
882.15	0.16438443
882.16	0.164328956
882.17	0.164313519
882.18	0.164313887
882.19	0.164323282
882.2	0.164325861
882.21	0.16430908
882.22	0.16426278
882.23	0.164171433
882.24	0.164031383
882.25	0.163852399
882.26	0.163663988
882.27	0.163473401
882.28	0.163328554
882.29	0.163245764
882.3	0.163233798
882.31	0.163294936
882.32	0.163434674
882.33	0.163644457
882.34	0.16391491
882.35	0.164237392
882.36	0.164542577
882.37	0.164822881
882.38	0.165050953
882.39	0.165226609
882.4	0.165346294
882.41	0.165417385
882.42	0.165444698
882.43	0.165436542
882.44	0.165407602
882.45	0.165364969
882.46	0.165341674
882.47	0.165341944
882.48	0.165366377
882.49	0.165409913
882.5	0.165472097
882.51	0.165540956
882.52	0.165606642
882.53	0.165662758
882.54	0.16570168
882.55	0.165721896
882.56	0.16572528
882.57	0.165715362
882.58	0.165694041
882.59	0.165669407
882.6	0.165648314
882.61	0.165633253
882.62	0.165632253
882.63	0.16564462
882.64	0.165671268
882.65	0.16571182
882.66	0.165764935
882.67	0.165821577
882.68	0.165877915
882.69	0.165931082
882.7	0.165977187
882.71	0.166016378
882.72	0.166049051
882.73	0.166075498
882.74	0.166095677
882.75	0.166107591
882.76	0.166112049
882.77	0.166114989
882.78	0.166116616
882.79	0.166118787
882.8	0.166118916
882.81	0.166117687
882.82	0.166115954
882.83	0.166113381
882.84	0.166111357
882.85	0.166108148
882.86	0.166105146
882.87	0.166103013
882.88	0.166100078
882.89	0.166097373
882.9	0.166094393
882.91	0.166090863
882.92	0.166088579
882.93	0.166086163
882.94	0.166083682
882.95	0.166080262
882.96	0.166077762
882.97	0.166073837
882.98	0.166070629
882.99	0.166067456
883	0.166064738
883.01	0.166061082
883.02	0.166058612
883.03	0.166054679
883.04	0.166050886
883.05	0.166047705
883.06	0.166043655
883.07	0.166040208
883.08	0.16603612
883.09	0.166032443
883.1	0.166028473
883.11	0.16602496
883.12	0.166020005
883.13	0.166013764
883.14	0.166008028
883.15	0.166002713
883.16	0.165995944
883.17	0.165990141
883.18	0.165983308
883.19	0.165969774
883.2	0.165944429
883.21	0.165909549
883.22	0.165863427
883.23	0.165807154
883.24	0.165741186
883.25	0.165664037
883.26	0.165574446
883.27	0.165452242
883.28	0.165291515
883.29	0.165101919
883.3	0.164894922
883.31	0.164670615
883.32	0.164423785
883.33	0.164158763
883.34	0.163879031
883.35	0.163613758
883.36	0.16337255
883.37	0.163197268
883.38	0.163107235
883.39	0.163092613
883.4	0.163151364
883.41	0.163281505
883.42	0.163483321
883.43	0.163755337
883.44	0.164085864
883.45	0.164413731
883.46	0.164729087
883.47	0.165012105
883.48	0.165252919
883.49	0.16545166
883.5	0.165612865
883.51	0.165733229
883.52	0.165813384
883.53	0.165854881
883.54	0.165861514
883.55	0.165862893
883.56	0.165863644
883.57	0.165863887
883.58	0.16586288
883.59	0.165860889
883.6	0.165856685
883.61	0.165853
883.62	0.165847805
883.63	0.165840976
883.64	0.165834677
883.65	0.165825787
883.66	0.165794623
883.67	0.165732192
883.68	0.165640298
883.69	0.165517322
883.7	0.165366023
883.71	0.165183084
883.72	0.164970481
883.73	0.164727641
883.74	0.164472624
883.75	0.164212862
883.76	0.163987898
883.77	0.163816581
883.78	0.163698134
883.79	0.163634326
883.8	0.163622893
883.81	0.1636687
883.82	0.163774314
883.83	0.16393635
883.84	0.164121435
883.85	0.164321275
883.86	0.164515404
883.87	0.1646969
883.88	0.164864569
883.89	0.165018117
883.9	0.165159075
883.91	0.165283834
883.92	0.165378474
883.93	0.165447784
883.94	0.165504616
883.95	0.165554597
883.96	0.165595514
883.97	0.165619701
883.98	0.165622904
883.99	0.165602931
884	0.165559913
884.01	0.16549611
884.02	0.165418106
884.03	0.165326754
884.04	0.165220385
884.05	0.165106558
884.06	0.164987809
884.07	0.164880594
884.08	0.164795844
884.09	0.164733835
884.1	0.164695406
884.11	0.164679203
884.12	0.164687201
884.13	0.164723411
884.14	0.164786191
884.15	0.164864157
884.16	0.164951644
884.17	0.165040772
884.18	0.165125833
884.19	0.165206358
884.2	0.165284388
884.21	0.165357094
884.22	0.165423534
884.23	0.165478776
884.24	0.165520916
884.25	0.165554713
884.26	0.165585368
884.27	0.165609088
884.28	0.165628808
884.29	0.165643557
884.3	0.165653158
884.31	0.165657742
884.32	0.165657985
884.33	0.165658177
884.34	0.165657508
884.35	0.165655452
884.36	0.165654918
884.37	0.165652533
884.38	0.165650861
884.39	0.165648222
884.4	0.165645955
884.41	0.165643369
884.42	0.165641853
884.43	0.165639386
884.44	0.165636454
884.45	0.165634333
884.46	0.165630927
884.47	0.165627807
884.48	0.165625082
884.49	0.165622152
884.5	0.165619248
884.51	0.165617229
884.52	0.165613451
884.53	0.165610338
884.54	0.16560694
884.55	0.165603467
884.56	0.165600077
884.57	0.16559668
884.58	0.165593924
884.59	0.165590026
884.6	0.165586121
884.61	0.165581977
884.62	0.165578802
884.63	0.165574807
884.64	0.165570592
884.65	0.165566149
884.66	0.165561453
884.67	0.165556558
884.68	0.16554837
884.69	0.165537603
884.7	0.16552493
884.71	0.165509377
884.72	0.16549179
884.73	0.16547179
884.74	0.165449575
884.75	0.165416448
884.76	0.165360607
884.77	0.16528537
884.78	0.16519292
884.79	0.165083974
884.8	0.164956819
884.81	0.164814196
884.82	0.16465305
884.83	0.164487289
884.84	0.16432471
884.85	0.16418535
884.86	0.164088723
884.87	0.16403608
884.88	0.164025617
884.89	0.164056913
884.9	0.16413041
884.91	0.164242201
884.92	0.164391933
884.93	0.164551445
884.94	0.164705616
884.95	0.16484694
884.96	0.164959946
884.97	0.165049046
884.98	0.165112972
884.99	0.165154905
885	0.165177223
885.01	0.165182745
885.02	0.165175741
885.03	0.165168003
885.04	0.16516852
885.05	0.165176694
885.06	0.165193136
885.07	0.165216313
885.08	0.165246119
885.09	0.165276406
885.1	0.165306697
885.11	0.165332301
885.12	0.165355054
885.13	0.165372735
885.14	0.165386099
885.15	0.165395087
885.16	0.165398391
885.17	0.16539826
885.18	0.165392686
885.19	0.16538772
885.2	0.165381858
885.21	0.165374926
885.22	0.165365386
885.23	0.165351349
885.24	0.165333219
885.25	0.165310799
885.26	0.165284888
885.27	0.165254806
885.28	0.165222089
885.29	0.165185006
885.3	0.165143105
885.31	0.165097253
885.32	0.165051407
885.33	0.165010117
885.34	0.164973062
885.35	0.1649401
885.36	0.164910202
885.37	0.16488379
885.38	0.164834332
885.39	0.164755021
885.4	0.164645724
885.41	0.164507116
885.42	0.164336174
885.43	0.164131681
885.44	0.163891017
885.45	0.16361905
885.46	0.163344628
885.47	0.163076451
885.48	0.162866754
885.49	0.162730607
885.5	0.162673264
885.51	0.162690603
885.52	0.162782449
885.53	0.162952189
885.54	0.163195665
885.55	0.163502939
885.56	0.163815789
885.57	0.164121236
885.58	0.164392521
885.59	0.164624536
885.6	0.164819211
885.61	0.164974201
885.62	0.165089621
885.63	0.16516813
885.64	0.165207198
885.65	0.165212047
885.66	0.165211862
885.67	0.165211021
885.68	0.165209411
885.69	0.165207234
885.7	0.165203071
885.71	0.165198295
885.72	0.165193052
885.73	0.16518628
885.74	0.165180242
885.75	0.165173164
885.76	0.165166399
885.77	0.165156721
885.78	0.165144341
885.79	0.165127888
885.8	0.165110197
885.81	0.165090008
885.82	0.165067299
885.83	0.16504215
885.84	0.165010731
885.85	0.164909952
885.86	0.164720369
885.87	0.164440805
885.88	0.164069674
885.89	0.163612107
885.9	0.163056779
885.91	0.162402484
885.92	0.161653284
885.93	0.160861303
885.94	0.160049242
885.95	0.159371161
885.96	0.158871529
885.97	0.158562873
885.98	0.158446658
885.99	0.15852546
886	0.158783644
886.01	0.159170446
886.02	0.159655623
886.03	0.160107624
886.04	0.160500837
886.05	0.160760037
886.06	0.160867899
886.07	0.160821406
886.08	0.160644729
886.09	0.160387752
886.1	0.160077289
886.11	0.159815374
886.12	0.15962121
886.13	0.159563753
886.14	0.159665325
886.15	0.159917897
886.16	0.160324283
886.17	0.160876327
886.18	0.161532093
886.19	0.162174371
886.2	0.162787116
886.21	0.163316971
886.22	0.163771411
886.23	0.164148906
886.24	0.164452876
886.25	0.164681712
886.26	0.164835211
886.27	0.164912533
886.28	0.164933967
886.29	0.164951149
886.3	0.164967472
886.31	0.164980737
886.32	0.164991849
886.33	0.165000657
886.34	0.165007527
886.35	0.165010271
886.36	0.165012679
886.37	0.165013584
886.38	0.165014486
886.39	0.165015126
886.4	0.165015572
886.41	0.165015601
886.42	0.165013948
886.43	0.165013159
886.44	0.165011308
886.45	0.165010702
886.46	0.165008634
886.47	0.165006692
886.48	0.165004412
886.49	0.165001078
886.5	0.164998626
886.51	0.164994621
886.52	0.164992177
886.53	0.164988715
886.54	0.164985091
886.55	0.164981784
886.56	0.16497706
886.57	0.16497255
886.58	0.164966488
886.59	0.164962015
886.6	0.164956802
886.61	0.164950707
886.62	0.164945006
886.63	0.164936439
886.64	0.164920779
886.65	0.16489696
886.66	0.164866493
886.67	0.164830192
886.68	0.164786193
886.69	0.164734921
886.7	0.164677594
886.71	0.164586465
886.72	0.164432348
886.73	0.164218947
886.74	0.163954001
886.75	0.163637243
886.76	0.163269301
886.77	0.162843128
886.78	0.162366267
886.79	0.161863614
886.8	0.161359361
886.81	0.160916432
886.82	0.160595328
886.83	0.16040235
886.84	0.160330241
886.85	0.160381931
886.86	0.160556625
886.87	0.160856699
886.88	0.161281353
886.89	0.161761773
886.9	0.16224902
886.91	0.16271262
886.92	0.163124405
886.93	0.163487727
886.94	0.163797639
886.95	0.164059035
886.96	0.164271648
886.97	0.164424219
886.98	0.164512643
886.99	0.164571273
887	0.164620489
887.01	0.164660099
887.02	0.16468813
887.03	0.164686462
887.04	0.164653273
887.05	0.164588212
887.06	0.164493281
887.07	0.1643742
887.08	0.164232308
887.09	0.164068746
887.1	0.163888285
887.11	0.163704249
887.12	0.163524723
887.13	0.163386378
887.14	0.163290948
887.15	0.163240086
887.16	0.163233458
887.17	0.163268647
887.18	0.163347415
887.19	0.163472188
887.2	0.163632805
887.21	0.163799088
887.22	0.163965656
887.23	0.164116502
887.24	0.16425057
887.25	0.164367515
887.26	0.164465834
887.27	0.164546174
887.28	0.164608467
887.29	0.16464808
